Problem ID,Title,Description,Reported Date,Group in Charge,Feature,State,Severity,Top Importance,Release,R&D Information,Author,Author Group,Attached PRs,Responsible Person,Revision History,Target Build
PR349142,"[CBTS18P7]WebUI always shows ""Startup ongoing, enabling virtual machines..."" even though CBTS was on air","Could you please check this issue? Thanks!
1. Test-Line Reference/used HW/configuration/tools/SW version: (CBTS package version, CBTS profile ID , other NE’s versions e.g. Netact, RNC, MME) 
CBTS configuration: 2 controller+2 storage+ 20 compute + 1ASIA+1ABIA+1FHFB 
Cell configuration: 1 cell 
CBTS package version: CBTS18_FSM4_MZ_0700_000287_000000
RCP version:  RCP2.0_18.21.0 
RCP_BASE RCP2.0_18.21.0
CBAM version: None 
NetAct version: None 
NDCS/NCIR version:NCIR17 
 
2. Test Case name: NA 
 
3. Used Flags: NA 
 
4. Detail Test Steps: 
step1: deploy VNF with build 287 
step2: commissioning with SCF
 
5. Expected Result: 
WebUI shows correct status during upgrade
 
6. Actual Result: 
WebUI always shows ""Startup ongoing, enabling virtual machines..."" 
7. Fault Occurrence Rate: 3/3 
 
8. Change since Last Success: NA
 
9. Known Condition: NA  
 
10. Log(s) file name containing a fault: NA 
 
11. Customer impact analysis. 
 
- Impact to customer: NA. 
 
- Workaround and recovery: NA
 
12. Tester analysis: 
 

13. Logs locate:  

\\eseefsn50.emea.nsn-net.net\rotta4internal\HetRAN\BTS\wanglijuan\RC0860_PT3\20180604_admin_webui",05.06.2018,NIESSCBTSMZOAM,RC0860 Porting of legacy transport features,Closed,B - Major,< empty >,CBTS18 FSM4,"6.6.2018 STi: root cause found, correction pending in CI problems. LE: 7.6.","Wang, Lijuan 1. (NSB - CN/Hangzhou)",NIHZSIV2,PR349762,"Tilander, Sami (Nokia - FI/Espoo)","2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) The state of the problem changed from First Correction Complete to Closed, 2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy state changed to Needless., 2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS00 FSM4 CBTS00_FSM4_9999_000684_000000 state changed to Needless., 2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS18 CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy state changed to Needless., 2018-06-07 15:13 Dziadura, Michal (Nokia - PL/Wroclaw) New Correction document Correction for 5GBTS_18A 5G18A_4.2111.7111 has been created., 2018-06-07 12:34 Spurtacz, Marcin (Nokia - PL/Wroclaw) The state of the problem changed from First Correction Ready For Testing to First Correction Complete, 2018-06-07 10:12 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for 5GBTS_18A 5GBTS_18A_4.b3.xxxx has been deleted., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for 5GBTS_18A 5GBTS_18A_4.sa5gtf.xxxx has been deleted., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) New Correction document Correction for 5GBTS_18A 5GBTS_18A_4.b3.xxxx has been created., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) New Correction document Correction for 5GBTS_18A 5GBTS_18A_4.sa5gtf.xxxx has been created., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) New Correction document Correction for 5GBTS_18A 5GBTS_18A_4.master.xxxx has been created., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) The state of the problem changed from Investigating to First Correction Ready For Testing, 2018-06-07 10:04 Luo, Xin (NSB - CN/Hangzhou) edited. Changed field(s): R&D Priority, 2018-06-06 18:14 Romppanen, Reijo (Nokia - FI/Oulu) Problem attached to PR349762., 2018-06-06 10:39 Tilander, Sami (Nokia - FI/Espoo) edited. Changed field(s): R&D Information, 2018-06-06 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS18 FSM4 CBTS18_FSM4_MZ_0700_xxxxxx_yyyyyy has been created., 2018-06-06 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS18 CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy has been created., 2018-06-06 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS00 FSM4 CBTS00_FSM4_9999_xxxxxx_yyyyyy has been created., 2018-06-06 00:03 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy has been created., 2018-06-05 11:56 Viitanen, Marko (Nokia - FI/Espoo)  The state of the problem changed from New to Investigating., 2018-06-05 04:32 Wang, Lijuan 1. (NSB - CN/Hangzhou) Problem Report created","CBTS00_FSM3_9999_xxxxxx_yyyyyy, CBTS00_FSM4_9999_000684_000000, CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy, CBTS18_FSM4_MZ_0700_000301_000000, 5G18A_4.1012.721, 5G18A_4.2111.7111"
PR349542,[CBTS18]][RC0893][Airscale]ipsec policies modified  on VM template can’t be synchronized to VM instance,"Problem Description
1. CBTS configuration:
1OAM VM + 1CCP VM + 1UES VM +1 CES VM+ 1 airscale+ 1 FXFC

2. Cell configuration:
1 cells, 20W, 20MHZ

3. CBTS package version:
RAP version: CBTS18_FSM4_MZ_0700_000288_000000

4. RCP version:
RCP	RCP2.0_PS1_18.22.0
RCP_BASE	RCP2.0_18.22.0


5. CAM version:
None.

6. NetAct version:
None.

7. NDCS/NCIR version:
NCIR 17 (Tis 16.10 + patch19)

8. Test Case name:
NA

9. Used Flags:
NA

10. Test Steps:
Step1:restore SCF and make BTS on air 
Step2:Add 2 more(SECPOL-20,SECPOL-30) and modify one(SECPOL-10) ipsec security policy on CCP VM template TNL-2
Step3: Check ipsec settings on CCP VM instance TNL-7

11. Expected result:
the ipsec settings on VM template should can be synchronized to VM instance,that means CCP VM instance should have the same configuration as CCP VM template

12. Actual result:
CCP instance ipsec related settings are not modified as template change

13. Fault Occurrence Rate:
2/2

14. Changes since last success:
NA

15. Known conditions:
NA

16. Log(s) file name containing a fault:
\\eseefsn50.emea.nsn-net.net\rotta4internal\HetRAN\Jackie\ipsec policies modified  on VM template can’t be synchronized to VM instance

17. Customer impact analysis:
- Impact to customer:None
- Workaround and recovery:None

18. Tester analysis:",06.06.2018,NIESSCBTSMZOAM,RC0893 cBTS 18 MZ Object Model,Closed,B - Major,< empty >,CBTS18 FSM4,"13.6.2018 STi: correction merged, waiting for build. LE: 13.6.
12.6.2018 STi: root cause identified, correction under work. LE: 12.6.
8.6.2018 STi: probably same as PR344652, LE: 11.6","Chen, Jackie 2. (NSB - CN/Hangzhou)",NIHZSIV2,PR352628,"Tilander, Sami (Nokia - FI/Espoo)","2018-06-19 04:22 Li, Yuanfa (NSB - CN/Hangzhou) The state of the problem changed from First Correction Complete to Closed, 2018-06-18 14:20 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for CBTS18 FSM4 CBTS18_FSM4_MZ_0700_xxxxxx_yyyyyy has been deleted., 2018-06-18 14:20 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for CBTS18 CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy has been deleted., 2018-06-18 14:20 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for CBTS00 FSM4 CBTS00_FSM4_9999_xxxxxx_yyyyyy has been deleted., 2018-06-18 14:20 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy has been deleted., 2018-06-18 08:29 Tilander, Sami (Nokia - FI/Espoo) Problem attached to PR352628., 2018-06-18 08:29 Tilander, Sami (Nokia - FI/Espoo) The state of the problem changed from Closed to First Correction Complete, 2018-06-14 12:49 Tilander, Sami (Nokia - FI/Espoo) The state of the problem changed from First Correction Complete to Closed, 2018-06-14 12:49 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy state changed to Needless., 2018-06-14 12:49 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS00 FSM4 CBTS00_FSM4_9999_xxxxxx_yyyyyy state changed to Needless., 2018-06-14 09:56 Chen, Jackie 2. (NSB - CN/Hangzhou) The state of the problem changed from First Correction Ready For Testing to First Correction Complete, 2018-06-13 12:11 Tilander, Sami (Nokia - FI/Espoo) The state of the problem changed from Investigating to First Correction Ready For Testing, 2018-06-13 09:22 Tilander, Sami (Nokia - FI/Espoo) edited. Changed field(s): R&D Information, 2018-06-12 08:20 Tilander, Sami (Nokia - FI/Espoo) edited. Changed field(s): R&D Information, 2018-06-08 14:52 Tilander, Sami (Nokia - FI/Espoo) edited. Changed field(s): R&D Information, 2018-06-08 12:57 Lehto, Marja Liisa (Nokia - FI/Espoo)  The state of the problem changed from New to Investigating., 2018-06-07 10:08 Luo, Xin (NSB - CN/Hangzhou) edited. Changed field(s): R&D Priority, 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS18 FSM4 CBTS18_FSM4_MZ_0700_xxxxxx_yyyyyy has been created., 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS18 CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy has been created., 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS00 FSM4 CBTS00_FSM4_9999_xxxxxx_yyyyyy has been created., 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy has been created., 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Problem Report created, 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Attachment IPSECC in CCP instance .PNG added., 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Attachment IPSECC in CCP template .PNG added., 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Attachment SECPOL-10 on CCP instance.PNG added., 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Attachment SECPOL-30 on CCP template .PNG added., 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Attachment SECPOL-20 on CCP template .PNG added., 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Attachment SECPOL-10 on CCP template .PNG added., 2018-06-06 09:06 Chen, Jackie 2. (NSB - CN/Hangzhou) Attachment Commissioning_CBTS3201_Airscale_20180524.xml added.","CBTS00_FSM3_9999_xxxxxx_yyyyyy, CBTS00_FSM4_9999_xxxxxx_yyyyyy, CBTS18_FSM3_MZ_0700_000307_000000, CBTS18_FSM4_MZ_0700_000323_000000"
PR349759,[CBTS18P7][RC0860]VNF TWAMP counter M51331 don't work ,"Could you please check this issue? Thanks!
1. Test-Line Reference/used HW/configuration/tools/SW version: (CBTS package version, CBTS profile ID , other NE’s versions e.g. Netact, RNC, MME) 
CBTS configuration: 2 controller+2 storage+ 20 compute + 1ASIA+1ABIA+1FHFB 
Cell configuration: 1 cell 
CBTS package version: CBTS18_FSM4_MZ_0700_000287_000000
RCP version:  RCP2.0_18.21.0 
RCP_BASE RCP2.0_18.21.0
CBAM version: None 
NetAct version: None 
NDCS/NCIR version:NCIR17 
 
2. Test Case name: NA 
 
3. Used Flags: NA 
 
4. Detail Test Steps: 
step1: configure TWAMP session in OAM VM
step2: validate and activate
step3: waiting for counter file generate
 
5. Expected Result: 
TWAMP counter M51331 shows in webui 
6. Actual Result: 
TWAMP counter 
7. Fault Occurrence Rate: 3/3 
 
8. Change since Last Success: NA
 
9. Known Condition: NA  
 
10. Log(s) file name containing a fault: NA 
 
11. Customer impact analysis. 
 
- Impact to customer: NA. 
 
- Workaround and recovery: NA
 
12. Tester analysis: 
Checked RACOAM logs: it seems M51331 is fetched by RACOAM.
2018-06-05T08:19:42.770Z DBG/RACOAM/trs-controller/twamp:updateCounters twampId:1, count:40, result:{""exitCode"":""0"",""exitMessage"":""Success"",""Counters"":{""avgRTT"":""411"",""minRTT"":""214"",""maxRTT"":""655"",""txTwampMessages"":""67297"",""lostTwampMessages"":""4""},""rise"":{""M51331C0"":""411"",""M51331C2"":""214"",""M51331C1"":""655"",""M51331C4"":""67297"",""M51331C3"":""4""},""failedMappings"":{}}

13. Logs locate:  

\\eseefsn50.emea.nsn-net.net\rotta4internal\HetRAN\BTS\wanglijuan\RC0860_PT3\20180605_VNF_TWAMP_counter",06.06.2018,E2E_MZ_OM_HZH,RC0860 Porting of legacy transport features,Closed,B - Major,< empty >,CBTS18 FSM4,"2018-07-11 Guo Yueqiang: MR merged， waiting for build..
2018-07-11 Guo Yueqiang: CI passed, waiting espoo review.
2018-07-10 Guo Yueqiang: create MR, running CI.
2018-07-06 Guo Yueqiang: wait solution from espoo.
2018-07-05 Guo Yueqiang: find root cause.
2018-06-08 Wikberg: investigating","Wang, Lijuan 1. (NSB - CN/Hangzhou)",NIHZSIV2,PR350326,"Guo, Yueqiang (NSB - CN/Hangzhou)","2018-07-17 11:42 Guo, Yueqiang (NSB - CN/Hangzhou) The state of the problem changed from First Correction Complete to Closed, 2018-07-17 11:42 Guo, Yueqiang (NSB - CN/Hangzhou) Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy state changed to Needless., 2018-07-17 11:41 Guo, Yueqiang (NSB - CN/Hangzhou) Correction for CBTS00 FSM4 CBTS00_FSM4_9999_xxxxxx_yyyyyy state changed to Needless., 2018-07-16 11:37 Shi, Zhihao (NSB - CN/Hangzhou) The state of the problem changed from First Correction Ready For Testing to First Correction Complete, 2018-07-16 05:25 Tao, Qiuhua (NSB - CN/Hangzhou) The state of the problem changed from First Correction Complete to First Correction Ready For Testing, 2018-07-16 05:24 Guo, Yueqiang (NSB - CN/Hangzhou) The state of the problem changed from First Correction Ready For Testing to First Correction Complete, 2018-07-16 05:20 Guo, Yueqiang (NSB - CN/Hangzhou) Correction for CBTS00 FSM4 CBTS00_FSM4_9999_xxxxxx_yyyyyy state changed to Needless., 2018-07-16 05:19 Guo, Yueqiang (NSB - CN/Hangzhou) Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy state changed to Needless., 2018-07-16 05:18 Guo, Yueqiang (NSB - CN/Hangzhou) The state of the problem changed from Investigating to First Correction Ready For Testing, 2018-07-12 12:39 Lehto, Marja Liisa (Nokia - FI/Espoo) Problem attached to PR350326., 2018-07-11 11:49 Guo, Yueqiang (NSB - CN/Hangzhou) edited. Changed field(s): R&D Information, 2018-07-11 08:14 Guo, Yueqiang (NSB - CN/Hangzhou) edited. Changed field(s): R&D Information, 2018-07-11 08:13 Guo, Yueqiang (NSB - CN/Hangzhou) edited. Changed field(s): R&D Information, 2018-07-06 09:39 Guo, Yueqiang (NSB - CN/Hangzhou) edited. Changed field(s): R&D Information, 2018-07-06 09:13 Guo, Yueqiang (NSB - CN/Hangzhou) edited. Changed field(s): R&D Information, 2018-06-27 04:03 Luo, Xin (NSB - CN/Hangzhou) Optional Value is removed, 2018-06-26 10:31 Lehto, Marja Liisa (Nokia - FI/Espoo) The group in charge changed from NIESSCBTSMZOAM to E2E_MZ_OM_HZH. Reason for Transfer: agreed with Tao, Qiuhua (NSB - CN/Hangzhou) , 2018-06-12 05:16 Luo, Xin (NSB - CN/Hangzhou) Optional Value is updated with NN:CBTS18_P7(3.3.2) , 2018-06-11 05:54 Luo, Xin (NSB - CN/Hangzhou) Optional Value is removed, 2018-06-08 14:00 Luo, Xin (NSB - CN/Hangzhou) Optional Value is updated with NN:CBTS18_POST_FP1(3.3.2), 2018-06-08 09:54 Wikberg, Lars (Nokia - FI/Espoo) edited. Changed field(s): R&D Information, 2018-06-07 12:05 Wikberg, Lars (Nokia - FI/Espoo)  The state of the problem changed from New to Investigating., 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS18 FSM4 CBTS18_FSM4_MZ_0700_xxxxxx_yyyyyy has been created., 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS18 CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy has been created., 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS00 FSM4 CBTS00_FSM4_9999_xxxxxx_yyyyyy has been created., 2018-06-07 00:04 Wbts, Pronto Ci (Nokia - Global) New Correction document Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy has been created., 2018-06-06 14:10 Wang, Lijuan 1. (NSB - CN/Hangzhou) Problem Report created","CBTS00_FSM3_9999_xxxxxx_yyyyyy, CBTS00_FSM4_9999_xxxxxx_yyyyyy, CBTS18_FSM3_MZ_0700_000389_000000, CBTS18_FSM4_MZ_0700_000410_000000, CBTS00_FSM3_9999_xxxxxx_yyyyyy, CBTS00_FSM4_9999_xxxxxx_yyyyyy, CBTS18_FSM3_MZ_0700_000332_000000, CBTS18_FSM4_MZ_0700_000410_000000"
PR349762,[5G18A] [QT] BTS startupPhase stuck on phase 1,"*** DEFAULT TEMPLATE for 2G-3G-4G-5G-SRAN-FDD-TDD-DCM-Micro-Controller common template v1.1.0 (09.05.2018) – PLEASE FILL IT IN BEFORE CREATING A PR AND DO NOT CHANGE / REMOVE ANY SECTION OF THIS TEMPLATE ***

[1. Detail Test Steps:]
- Deploy all stacks on NCIR using heat templates provided to package.
- Using defaulf commisioning file from O&M ( SBTS5G18A_5g_pid11_abik_1cell.xml ) do a gNB commisioning.
- Wait untill DU sw is updated

[2. Expected Result:]
startup phase is aligned to BTS state
One from folowing:
* 1 - Startup ongoing, enabling virtual machines...
* 2 - Startup ongoing, enbaling RAP...
* 3 - Startup ongoing, enbaling radio...
* 4 - Startup ongoing, enabling cells...
* 5 - Name unknown due to lack of documentation regarding OAM REST API


[3. Actual Result:]
BTS startup phase is:
* 1 - Startup ongoing, enabling virtual machines...

[4. Tester analysis:]
even DU is Online and Operational we can see taht BTS remains in phase 1

[5. Log(s) file name containing a fault: (clear indication (exact file name) and timestamp where fault can be found in attached logs)]
snapshot here: \\eseefsn50.emea.nsn-net.net\rotta4internal\5G\QTreports\5G18A\4.1012\WRO\5GBTS_18A_4.1012.712

https://10.44.181.28/mz/c/v1/cbts/1/info
{""name"":""Nokia Wroclaw TL1300T04"",""id"":1900,""profileVersion"":""5g_pid11_abik_1cell_0.0.104"",""profile"":""5G18A/5g_pid11_abik_1cell"",""location"":""Nokia Oulu"",""operationalState"":""enabled"",""host"":""::"",""port"":8090,""startupPhase"":{""maxPhases"":5,""currentPhase"":1,""currentPhaseName"":""Startup ongoing, enabling virtual machines..."",""error"":""""}}
Should be at least phase 2

[6. Test-Line Reference/used HW/configuration/tools/SW version]
Test_Line_1300-4, CV WRO
BB1:  ASIK X11 ABIK X31
BB3: AirFrame Broadwell
NCIR17
Software Version: 5G18A 4.1012.712

[7. Used Flags: (list here used R&D flags)]
no additional flags used 

[8. Fault Occurrence Rate:]
   How many times Test Scenario was run? 2
   How many times fault was reproduced? 100%
   How many sites in the same live operation was run in case of customer fault?  N/A

[9. Test Scenario History of Execution: (what was changed since it was tested successfully for the last time)]
   Was Test Scenario passing before? yes
   What was the last SW version Test Scenario was passing? 4.1012.688
   Were there any differences between test-lines since last time Test Scenario was passing? no
   Were there any changes in Test Scenario since last run it passed? no

[10. Test Case Reference: (QC, RP or UTE link)]
not needed in documentation, specification made fault reports and customer made tickets
*** END OF DEFAULT TEMPLATE ***",06.06.2018,NIESSCBTSMZOAM,5GC000455-B,Closed,B - Major,TOP_5GBTS_18A_QT_blocker,5GBTS_18A,"[#RC: unknown, LE: yyyy-mm-dd]","Spurtacz, Marcin (Nokia - PL/Wroclaw)",5GRAN_Productization_QT,PR349142,"Tilander, Sami (Nokia - FI/Espoo)","2018-10-29 13:32 Pronto, Auto (Nokia - Global) edited. Changed field(s): R&D Information, 2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) The state of the problem changed from First Correction Complete to Closed, 2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS00 CBTS00_FSM3_9999_xxxxxx_yyyyyy state changed to Needless., 2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS00 FSM4 CBTS00_FSM4_9999_000684_000000 state changed to Needless., 2018-06-08 09:52 Tilander, Sami (Nokia - FI/Espoo) Correction for CBTS18 CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy state changed to Needless., 2018-06-07 15:13 Dziadura, Michal (Nokia - PL/Wroclaw) New Correction document Correction for 5GBTS_18A 5G18A_4.2111.7111 has been created., 2018-06-07 12:34 Spurtacz, Marcin (Nokia - PL/Wroclaw) The state of the problem changed from First Correction Ready For Testing to First Correction Complete, 2018-06-07 10:12 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for 5GBTS_18A 5GBTS_18A_4.b3.xxxx has been deleted., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) Solution Description: Correction for 5GBTS_18A 5GBTS_18A_4.sa5gtf.xxxx has been deleted., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) New Correction document Correction for 5GBTS_18A 5GBTS_18A_4.b3.xxxx has been created., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) New Correction document Correction for 5GBTS_18A 5GBTS_18A_4.sa5gtf.xxxx has been created., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) New Correction document Correction for 5GBTS_18A 5GBTS_18A_4.master.xxxx has been created., 2018-06-07 10:11 Tilander, Sami (Nokia - FI/Espoo) The state of the problem changed from Investigating to First Correction Ready For Testing, 2018-06-06 18:14 Romppanen, Reijo (Nokia - FI/Oulu) The fault id  FA404454 associated with this PR before attach has been deleted - data is restorable by Pronto Support, 2018-06-06 18:14 Romppanen, Reijo (Nokia - FI/Oulu) Problem attached to PR349142., 2018-06-06 18:14 Romppanen, Reijo (Nokia - FI/Oulu) The group in charge changed from ECE_DEV_FOU To NIESSCBTSMZOAM, 2018-06-06 18:14 Romppanen, Reijo (Nokia - FI/Oulu) The state of the problem changed from New to Investigating, 2018-06-06 16:17 Spurtacz, Marcin (Nokia - PL/Wroclaw) Problem Report created, 2018-06-06 16:17 Spurtacz, Marcin (Nokia - PL/Wroclaw) Attachment bts.PNG added.","CBTS00_FSM3_9999_xxxxxx_yyyyyy, CBTS00_FSM4_9999_000684_000000, CBTS18_FSM3_MZ_0700_xxxxxx_yyyyyy, CBTS18_FSM4_MZ_0700_000301_000000, 5G18A_4.1012.721, 5G18A_4.2111.7111"
